_index,fecha,Edad,Genero,Grupo étnico,Víctima del conflicto,Tipo de discapacidad,¿Cuenta con SISBEN?,Hora de Apertura del Comercio,Hora Cierre del Comercio,¿Cuántos trabajadores tiene?,¿Cuántos trabajadores extranjeros tiene?,¿Tiene registro ante la DIAN (RUT)?,Hora de recepción de mercancía,Inversión en mercancía,Tipo de producto/servicio,Afiliación a EPS,Medio de transporte,Nivel de escolaridad,seguridad social sin salud,Manejo de basuras,Estado de Registro Cámara,Tipo de contrato
2792,06/23/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,06:00:00.000-05:00,1,0.0,False,07:58:00.000-05:00,300.0,Artículos deportivos,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2793,06/23/2021 12:00:00 AM,84.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:00:00.000-05:00,04:00:00.000-05:00,1,0.0,False,07:32:00.000-05:00,150.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2794,06/23/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,50000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Profesional,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2795,06/23/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,21:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,400000.0,Bebidas,Subsidiado,Mototaxi,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2796,06/23/2021 12:00:00 AM,52.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,19:30:00.000-05:00,1,1.0,False,06:00:00.000-05:00,20000.0,Solo ofrezco servicios.,No afiliado,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2797,06/23/2021 12:00:00 AM,70.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,12:00:00.000-05:00,80000.0,Prendas de vestir y sus accesorios,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2798,06/23/2021 12:00:00 AM,46.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2799,06/23/2021 12:00:00 AM,19.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2800,06/23/2021 12:00:00 AM,46.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,11:00:00.000-05:00,150000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2801,06/23/2021 12:00:00 AM,28.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,11:00:00.000-05:00,100000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2802,06/23/2021 12:00:00 AM,54.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,70000.0,Bebidas,Subsidiado,Mototaxi,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2803,06/23/2021 12:00:00 AM,34.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,1,0.0,False,09:00:00.000-05:00,25000.0,Prendas de vestir y sus accesorios,Subsidiado,A pie,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2804,06/23/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,04:00:00.000-05:00,25000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2805,06/23/2021 12:00:00 AM,57.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,50000.0,Prendas de vestir y sus accesorios,Subsidiado,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2806,06/23/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,12:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,12000.0,Bebidas preparadas,No afiliado,A pie,Profesional,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2807,06/23/2021 12:00:00 AM,52.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:45:00.000-05:00,30000.0,"Artículos de ferretería, pinturas y productos de vidrio",No afiliado,A pie,Profesional,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2808,06/23/2021 12:00:00 AM,66.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,07:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,11:00:00.000-05:00,10000.0,Otros productos nuevos,Subsidiado,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2809,06/23/2021 12:00:00 AM,58.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Taxi Colectivo,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2810,06/23/2021 12:00:00 AM,41.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,10:00:00.000-05:00,30000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2811,06/23/2021 12:00:00 AM,45.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,08:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,500000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2812,06/23/2021 12:00:00 AM,56.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,06:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:30:00.000-05:00,600000.0,Otros productos nuevos,,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2813,06/23/2021 12:00:00 AM,21.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,12:00:00.000-05:00,50000.0,Artículos culturales y de entretenimiento,,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2814,06/23/2021 12:00:00 AM,51.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,06:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2815,06/23/2021 12:00:00 AM,46.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,08:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,17:00:00.000-05:00,250000.0,Solo ofrezco servicios.,Contributivo,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2816,06/23/2021 12:00:00 AM,43.0,Femenino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,06:30:00.000-05:00,19:00:00.000-05:00,0,0.0,False,06:30:00.000-05:00,70000.0,Productos agrícolas,,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2817,06/23/2021 12:00:00 AM,46.0,Femenino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,10000.0,Solo ofrezco servicios.,,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2818,06/23/2021 12:00:00 AM,53.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,05:00:00.000-05:00,14:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,400000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2921,06/10/2021 12:00:00 AM,48.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,07:00:00.000-05:00,16:30:00.000-05:00,0,0.0,False,,,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2819,06/23/2021 12:00:00 AM,23.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,15:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,No afiliado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2820,06/23/2021 12:00:00 AM,70.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,08:30:00.000-05:00,30000.0,Prendas de vestir y sus accesorios,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2821,06/23/2021 12:00:00 AM,34.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,17:00:00.000-05:00,0,0.0,False,16:00:00.000-05:00,40000.0,Otros productos alimenticios,Subsidiado,A pie,Básica completa,No afiliado,La tira en cualquier lugar,No tiene registro,NS/NR
2822,06/23/2021 12:00:00 AM,54.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,11:30:00.000-05:00,30000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2823,06/23/2021 12:00:00 AM,32.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,19:30:00.000-05:00,0,0.0,False,05:30:00.000-05:00,250000.0,Productos agrícolas,Subsidiado,Mototaxi,Básica completa,Afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2824,06/23/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,,09:30:00.000-05:00,15000.0,Bebidas,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2825,06/23/2021 12:00:00 AM,54.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,NO,07:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,07:30:00.000-05:00,20000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2826,06/23/2021 12:00:00 AM,74.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,50000.0,Bebidas,No afiliado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2827,06/23/2021 12:00:00 AM,40.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,07:00:00.000-05:00,150.0,Productos agrícolas,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2828,06/23/2021 12:00:00 AM,58.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NS/NR,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:30:00.000-05:00,10000.0,"Libros, periódicos, materiales y artículos de papelería y escritorio",Subsidiado,A pie,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2829,06/23/2021 12:00:00 AM,54.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,150000.0,Productos agrícolas,No afiliado,A pie,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2830,06/23/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,False,04:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2831,06/23/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,100000.0,Productos textiles,Subsidiado,A pie,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2832,06/23/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:30:00.000-05:00,21:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,400000.0,Productos agrícolas,No afiliado,Mototaxi,Profesional,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2833,06/23/2021 12:00:00 AM,31.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,08:00:00.000-05:00,21:10:00.000-05:00,0,0.0,False,07:00:00.000-05:00,300000.0,Productos agrícolas,No afiliado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2834,06/23/2021 12:00:00 AM,40.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:40:00.000-05:00,19:38:00.000-05:00,0,0.0,False,06:15:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2835,06/23/2021 12:00:00 AM,61.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,06:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:31:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2836,06/23/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:00:00.000-05:00,18:18:00.000-05:00,0,0.0,False,06:20:00.000-05:00,40000.0,Solo ofrezco servicios.,Subsidiado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2837,06/23/2021 12:00:00 AM,35.0,Masculino,Afrodescendiente o negro,1,Sin discapacidad,SI,08:00:00.000-05:00,22:00:00.000-05:00,0,0.0,,07:00:00.000-05:00,200000.0,Productos agrícolas,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2838,06/23/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,200000.0,Productos agrícolas,No afiliado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2839,06/23/2021 12:00:00 AM,33.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,10:37:00.000-05:00,0,0.0,False,06:30:00.000-05:00,30000.0,Productos agrícolas,No afiliado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2840,06/22/2021 12:00:00 AM,41.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,08:30:00.000-05:00,150000.0,Otros artículos domésticos,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2841,06/22/2021 12:00:00 AM,41.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:30:00.000-05:00,18:30:00.000-05:00,0,0.0,False,10:00:00.000-05:00,30000.0,Prendas de vestir y sus accesorios,No afiliado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2842,06/22/2021 12:00:00 AM,32.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,12:00:00.000-05:00,0,0.0,False,13:00:00.000-05:00,50000.0,Solo ofrezco servicios.,No afiliado,A pie,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2843,06/22/2021 12:00:00 AM,56.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,20:00:00.000-05:00,0,0.0,,09:00:00.000-05:00,0.0,Solo ofrezco servicios.,Contributivo,Automóvil propio,Profesional,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
2844,06/22/2021 12:00:00 AM,38.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,Servicio de aseo privado,No tiene registro,NS/NR
2845,06/22/2021 12:00:00 AM,71.0,Masculino,Ninguno de los anteriores,0,Física,SI,06:30:00.000-05:00,14:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,4000.0,Otro,Subsidiado,Bus/Buseta intermunicipal,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2846,06/22/2021 12:00:00 AM,18.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,10:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,0.0,Prendas de vestir y sus accesorios,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2847,06/22/2021 12:00:00 AM,39.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,17:00:00.000-05:00,3,0.0,,11:00:00.000-05:00,0.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,Escrito
2848,06/22/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,1,0.0,False,06:00:00.000-05:00,200000.0,Bebidas,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
2849,06/22/2021 12:00:00 AM,36.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,12:30:00.000-05:00,100.0,Solo ofrezco servicios.,No afiliado,Jeep Colectivo,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2850,06/22/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,16:00:00.000-05:00,0,0.0,,14:00:00.000-05:00,0.0,Solo ofrezco servicios.,Contributivo,Bus/Buseta urbana,Básica completa,Afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,NS/NR
2851,06/22/2021 12:00:00 AM,45.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:30:00.000-05:00,16:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,200000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2852,06/22/2021 12:00:00 AM,48.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:30:00.000-05:00,14:00:00.000-05:00,4,0.0,,11:00:00.000-05:00,0.0,Carnes,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,Tiene registro y está actualizado,Verbal
2853,06/22/2021 12:00:00 AM,48.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,15:00:00.000-05:00,1,0.0,False,06:00:00.000-05:00,500000.0,Carnes,,Mototaxi,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
2854,06/22/2021 12:00:00 AM,68.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,SI,08:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,16:00:00.000-05:00,20000.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2855,06/22/2021 12:00:00 AM,31.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,40000.0,Prendas de vestir y sus accesorios,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2856,06/22/2021 12:00:00 AM,41.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:30:00.000-05:00,19:00:00.000-05:00,6,0.0,,07:00:00.000-05:00,0.0,Bebidas,Contributivo,Bus/Buseta urbana,Técnico o tecnológico,Afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,Escrito
2857,06/22/2021 12:00:00 AM,25.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NS/NR,06:00:00.000-05:00,18:00:00.000-05:00,2,0.0,,10:00:00.000-05:00,0.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",,Taxi,Profesional,No afiliado,La recoge un servicio informal,Tiene registro y está actualizado,Verbal
